,Video Number,Title,Date Published,Views,Likes,Auther,Comment
418,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Joseph Munayer,"Hey Marques! I worked in the battery industry for 7 1/2 years. I can tell you that if you are very worried about battery health, long term, use the slowest charger you can and don’t use your phone while charging. Charging solutions are improving but lithium batteries have not changed much. I use the 5 watt charger still on a timed plug overnight. My iPhone 13 Pro’s battery health is at 99% still, I have had it since launch. I actually tested this theory with my iPhone 12, I used the 20 watt charger instead and sometimes wireless charging, both of which cause more heat. I saw much more battery degradation in the same time period. I am super interested in what some of these companies have done the last several years and ultimately I think some developing technologies that are on the horizon will solve this issue entirely."
419,21,YouTube Needs to Fix This,2022-04-01,2926259,190809,Harlock2day,Your videos have reached a production level they no longer feel like youtuber videos but like there is a real production team behind it. The end result is .. solid. Kudos to you.
420,22,The Electric Car Pre-Order Problem,2022-03-30,2381112,113717,Brad Clapp,Apple went out of the way to engineer the power cord to not be user removable and also engineered a special tool to remove it.
421,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Tim Chow Studio,"As a professional photographer & filmmaker considering this product for my production team, this definitely helped me make the decision to NOT move forward on picking this ""studio"" monitor up yet. You made great points on the features that you'd expect in 2022 for the price range....and Apple has delivered an underwhelming product on this one. If you have a bunch of cash to burn, this might be a fun purchase. Otherwise, you can move the needle for you and your business a lot more by investing the same money towards something else."
422,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,James Beard,"I'd love to know Apple's justification for having the power cable hard-wired into the monitor. It's such a terrible compromise, and as Marques points out, if you have a problem with the cable you have to send THE WHOLE THING off to be fixed. I'm sure Steve Jobs wouldn't have signed off on something like this ..."
423,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Yannick,"Alright, so let me get this straight. Apple took an iMac 27"", ripped out all the PC hardware, and sells that for roughly the same price. Yeah, this may be the only monitor for its very specific usecase, but lets not pretend your not getting screwed over here. This isn't a monitor that's worth $1600."
424,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Xeoncross,It's worth noting that you can control screen brightness from your keyboard which is something most other non-mac monitors don't support. If you work in a bright environment during the day and then use the same screen at night it's nice to be able to tone down the display.
425,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Ian Clark,"This is one of the best reviews I have seen on anything. Excellent example of being actually non biased and open to being honest about the product. Very helpful in making sure people don't make the ridiculous decision to buy something that is way way way below the standard. I have been a Mac fan for the last 13 years now and most of what I have experienced with Apple has been stellar. There are the obvious things to hate about the company Apple which I hate just as much as anyone. For the most part, when the products are weighed in the balances the upside outbalances the down side. In regards to this monitor, the downsides totally outbalance any upside hands down!! I had already placed the order for the Apple Studio Display to pick up the next day in Toronto on April 16 when I was browsing around and kept running into other review comparisons that showed clearly to avoid this piece of garbage. I simply cancelled the Apply order. After buying a Samsung on the 16th that I found barely used on Kijiji, spending a lot less money and getting a 5X bang for the buck over the Apple, I then also saw this review today. This one completely seals the deal 100% about NOT buying the Apple Studio Display and I hope that anyone who has purchased one of these returns it asap. Marques is one of the best out there period and I only just heard of him this morning. I just subscribed today and wish I would have seen his youtube well before this. Thank-you!"
426,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Rachel Hutchison,"The nonremovable power cable is absolutely absurd. They actually went out of their way, and spent R&D money, to design a new, worse cable when they already had multiple options for something good."
427,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Chu,Absolutely. As an Apple “sheep” I must say this display is incredibly underwhelming and the price doesn’t justify everything that this thing offers. They missed the opportunity to put the real tvOS or any useful OS despite having that A13 CHIP AND 64GB OF STORAGE!!! I really want to give the developers of this display blows to their faces.
428,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Aslan Music,"This is why I'm a long time subscriber of Marques. Consistent, honest reviews. "
429,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,KazeNilrem,"I love the design and build quality of the display, I just hate the other decisions apple ends up making which just fly in the face of consumers. The other day I was having a discussion with my friend and ultimately my gripe with apple is that in my view, they come off as having a mentality of "" we know better than you"". They have this habit which I really dislike from them and other companies where they create a problem and then sell you the fix to the problem (instead of focusing on the problem itself). Like with the cord; I think the idea of magsafe is amazing. I wish all my products would have some form of device where it allows ease of removing and the protection of it as well. So the fact that they would pull this sort of stunt and say oh hey, we have a tool for it just blows my mind. Terrible design decision and do not think for a moment that they ""had"" to do it this way. They have a massive R&D budget, they damn well could have figure out another way of doing this without the need of some tool."
430,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Pete Grayson,Thanks for the very honest and well put together review (as usual). It has me thinking I may not go down this path after I was so excited about these being announced.
431,23,Does Fast Charging ACTUALLY Ruin Your Battery?,2022-03-25,4166945,221600,Chris Mirchandani,"Great presentation and I agree with the fails on no mini-led, no ProMotion, power cord not removable, stand not upgradable, poor quality web cam, and no Face ID given it has a A13 chip even if it was used for 2FA. I also think they missed an opportunity to have multiple monitors work in tandem with audio and possibly even the web cam. This is the company that comes up with great useful features, although neglects a lot of them, and this crazy expensive monitor really only has some trivial additions. It's like the team that designed the Studio Display was designing the old MBP which took away man things Pros, and frankly even general users, wanted while not long ago a different team created the new MBP with things Pros do want and the Studio Display team ignored it all. This display is the victim of the same thing that gave us the Touch Bar. i.e. Apple ignored it, then had to come up with something to say they weren't ignoring the Mac, look the new MBP, it's all the things that no one asked for or wanted in a MBP. Yes I'm aware that had some exaggeration. However, I equate these things to the one button mouse desuional logic which is like a virus Apple can't cure, it always pops up somewhere. Frankly $400 for a single not uncommon function is where Apple shows itself as a greedy corporation like that $19 display cleaning cloth or the $1000 stand. Yes people pay for elegant designs, but there is a point when you're just milking customers because you can. If the stand had more of the functionality of RA-HS3111, which lets you control the position of a monitor in 3 dimensions independently, but they gave it Apple style and the one thing missing, fine tune height adjustment, I'd be OK with $400 - $550. There is actually another thing missing from the RA-HS3111, a quick release at the VESA connection to the monitor, but I've given up on Apple making monitors or AIOs with removal stands."
